"APT","campaign","vulnerability","exploited_time","published_time","reserved_time","product","version","update","os"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","9.4","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","9.4","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","9.2","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","9.2","*","windows"
"Taidoor","299213","CVE-2011-0611","2011-10-01","2011-04-01","2011-01-01","acrobat","9.2","*","windows"
"APT12","298731","CVE-2011-0611","2011-04-01","2011-04-01","2011-01-01","acrobat","9.2","*","windows"
"Dust Storm","299116","CVE-2011-0611","2011-04-01","2011-04-01","2011-01-01","acrobat","9.2","*","windows"
"Dust Storm","299118","CVE-2011-0611","2012-06-01","2011-04-01","2011-01-01","acrobat","9.2","*","windows"
"Taidoor","299214","CVE-2011-0611","2011-06-01","2011-04-01","2011-01-01","acrobat","9.2","*","windows"
"APT12","298727","CVE-2011-0609","2011-02-01","2011-03-01","2011-01-01","acrobat","9.2","*","windows"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","9.5.1","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","9.5.1","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","9.5.1","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","9.5.2","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","9.5.2","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","9.5.2","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","10.1.4","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","10.1.4","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","10.1.4","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","9.4.5","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","9.4.5","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","9.4.5","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","10.1","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","10.1","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","10.1","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","8","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","8","*","windows"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","9.3.4","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","9.3.4","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","9.3.4","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","8.2.3","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","8.2.3","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","7","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","7","*","windows"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","9.4.7","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","9.4.7","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","9.4.7","*","*"
"admin@338","298726","CVE-2009-4324","2009-12-01","2009-12-01","2009-12-01","acrobat","7","*","*"
"Taidoor","299214","CVE-2009-4324","2011-06-01","2009-12-01","2009-12-01","acrobat","7","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","9.5","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","9.5","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","9.5","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","8.2.1","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","8.2.1","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","7.1.3","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","7.1.3","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","9.3.1","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","9.3.1","*","windows"
"Taidoor","299213","CVE-2011-0611","2011-10-01","2011-04-01","2011-01-01","acrobat","9.3.1","*","windows"
"APT12","298731","CVE-2011-0611","2011-04-01","2011-04-01","2011-01-01","acrobat","9.3.1","*","windows"
"Dust Storm","299116","CVE-2011-0611","2011-04-01","2011-04-01","2011-01-01","acrobat","9.3.1","*","windows"
"Dust Storm","299118","CVE-2011-0611","2012-06-01","2011-04-01","2011-01-01","acrobat","9.3.1","*","windows"
"Taidoor","299214","CVE-2011-0611","2011-06-01","2011-04-01","2011-01-01","acrobat","9.3.1","*","windows"
"APT12","298727","CVE-2011-0609","2011-02-01","2011-03-01","2011-01-01","acrobat","9.3.1","*","windows"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","10.0.2","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","10.0.2","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","10.0.2","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","7.0.4","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","7.0.4","*","windows"
"APT12","298727","CVE-2011-0609","2011-02-01","2011-03-01","2011-01-01","acrobat","9.1.3","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","9.1.3","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","9.1.3","*","windows"
"Taidoor","299213","CVE-2011-0611","2011-10-01","2011-04-01","2011-01-01","acrobat","9.1.3","*","windows"
"APT12","298731","CVE-2011-0611","2011-04-01","2011-04-01","2011-01-01","acrobat","9.1.3","*","windows"
"Dust Storm","299116","CVE-2011-0611","2011-04-01","2011-04-01","2011-01-01","acrobat","9.1.3","*","windows"
"Dust Storm","299118","CVE-2011-0611","2012-06-01","2011-04-01","2011-01-01","acrobat","9.1.3","*","windows"
"Taidoor","299214","CVE-2011-0611","2011-06-01","2011-04-01","2011-01-01","acrobat","9.1.3","*","windows"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","9.1.2","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","9.1.2","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","9.1.2","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","8.3","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","8.3","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","6.0.2","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","6.0.2","*","windows"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","10.0.3","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","10.0.3","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","10.0.3","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","7.0.8","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","7.0.8","*","windows"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","10.1.5","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","10.1.5","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","10.1.5","*","*"
"admin@338","298726","CVE-2009-4324","2009-12-01","2009-12-01","2009-12-01","acrobat","6","*","*"
"Taidoor","299214","CVE-2009-4324","2011-06-01","2009-12-01","2009-12-01","acrobat","6","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","6","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","6","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","8.1.6","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","8.1.6","*","windows"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","9.1","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","9.1","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","9.1","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","9.4.4","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","9.4.4","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","9.4.4","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","10.1.1","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","10.1.1","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","10.1.1","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","6.0.3","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","6.0.3","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","8.1.7","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","8.1.7","*","windows"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","9.2","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","9.2","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","9.2","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","7.0.9","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","7.0.9","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","8.3.1","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","8.3.1","*","windows"
"admin@338","298726","CVE-2009-4324","2009-12-01","2009-12-01","2009-12-01","acrobat","7.0.3","*","*"
"Taidoor","299214","CVE-2009-4324","2011-06-01","2009-12-01","2009-12-01","acrobat","7.0.3","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","6.0.6","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","6.0.6","*","windows"
"admin@338","298726","CVE-2009-4324","2009-12-01","2009-12-01","2009-12-01","acrobat","6.0.2","*","*"
"Taidoor","299214","CVE-2009-4324","2011-06-01","2009-12-01","2009-12-01","acrobat","6.0.2","*","*"
"admin@338","298726","CVE-2009-4324","2009-12-01","2009-12-01","2009-12-01","acrobat","7.0.2","*","*"
"Taidoor","299214","CVE-2009-4324","2011-06-01","2009-12-01","2009-12-01","acrobat","7.0.2","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","4.0.5c","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","4.0.5c","*","windows"
"Taidoor","299213","CVE-2011-0611","2011-10-01","2011-04-01","2011-01-01","acrobat","9.4.3","*","windows"
"APT12","298731","CVE-2011-0611","2011-04-01","2011-04-01","2011-01-01","acrobat","9.4.3","*","windows"
"Dust Storm","299116","CVE-2011-0611","2011-04-01","2011-04-01","2011-01-01","acrobat","9.4.3","*","windows"
"Dust Storm","299118","CVE-2011-0611","2012-06-01","2011-04-01","2011-01-01","acrobat","9.4.3","*","windows"
"Taidoor","299214","CVE-2011-0611","2011-06-01","2011-04-01","2011-01-01","acrobat","9.4.3","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","7.0.7","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","7.0.7","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","8.1","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","8.1","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","7.1","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","7.1","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","7.0.6","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","7.0.6","*","windows"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","9.4.2","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","9.4.2","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","9.4.2","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","7.0.1","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","7.0.1","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","5.1","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","5.1","*","windows"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","11.0.1","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","11.0.1","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","11.0.1","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","10.1.6","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","10.1.6","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat","9.4.6","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","9.4.6","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","9.4.6","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat","11.0.2","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat","11.0.2","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","8.2","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","8.2","*","windows"
"Taidoor","299213","CVE-2011-0611","2011-10-01","2011-04-01","2011-01-01","acrobat","9.3.2","*","windows"
"APT12","298731","CVE-2011-0611","2011-04-01","2011-04-01","2011-01-01","acrobat","9.3.2","*","windows"
"Dust Storm","299116","CVE-2011-0611","2011-04-01","2011-04-01","2011-01-01","acrobat","9.3.2","*","windows"
"Dust Storm","299118","CVE-2011-0611","2012-06-01","2011-04-01","2011-01-01","acrobat","9.3.2","*","windows"
"Taidoor","299214","CVE-2011-0611","2011-06-01","2011-04-01","2011-01-01","acrobat","9.3.2","*","windows"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","9.3.2","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","9.3.2","*","windows"
"APT12","298727","CVE-2011-0609","2011-02-01","2011-03-01","2011-01-01","acrobat","9.3.2","*","windows"
"admin@338","298726","CVE-2009-4324","2009-12-01","2009-12-01","2009-12-01","acrobat","8.1.2","*","*"
"Taidoor","299214","CVE-2009-4324","2011-06-01","2009-12-01","2009-12-01","acrobat","8.1.2","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat","8.2.2","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat","8.2.2","*","windows"
"admin@338","298726","CVE-2009-4324","2009-12-01","2009-12-01","2009-12-01","acrobat","6.0.5","*","*"
"Taidoor","299214","CVE-2009-4324","2011-06-01","2009-12-01","2009-12-01","acrobat","6.0.5","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat_reader","7.0.3","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat_reader","7.0.3","*","windows"
"admin@338","298726","CVE-2009-4324","2009-12-01","2009-12-01","2009-12-01","acrobat_reader","6.0.1","*","*"
"Taidoor","299214","CVE-2009-4324","2011-06-01","2009-12-01","2009-12-01","acrobat_reader","6.0.1","*","*"
"admin@338","298726","CVE-2009-4324","2009-12-01","2009-12-01","2009-12-01","acrobat_reader","7.0.9","*","*"
"Taidoor","299214","CVE-2009-4324","2011-06-01","2009-12-01","2009-12-01","acrobat_reader","7.0.9","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat_reader","9.4.2","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat_reader","9.4.2","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat_reader","9.4.2","*","*"
"admin@338","298726","CVE-2009-4324","2009-12-01","2009-12-01","2009-12-01","acrobat_reader","4.0.5c","*","*"
"Taidoor","299214","CVE-2009-4324","2011-06-01","2009-12-01","2009-12-01","acrobat_reader","4.0.5c","*","*"
"Scarlet Mimic","298853","CVE-2010-2883","2013-01-01","2010-09-01","2010-07-01","acrobat_reader","8.2.2","*","windows"
"Ke3chang","299154","CVE-2010-2883","2012-01-01","2010-09-01","2010-07-01","acrobat_reader","8.2.2","*","windows"
"admin@338","298726","CVE-2009-4324","2009-12-01","2009-12-01","2009-12-01","acrobat_reader","5.1","*","*"
"Taidoor","299214","CVE-2009-4324","2011-06-01","2009-12-01","2009-12-01","acrobat_reader","5.1","*","*"
"Turla","298884","CVE-2013-3346","2013-02-01","2013-08-01","2013-05-01","acrobat_reader","10.1.6","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat_reader","10.1.6","*","*"
"admin@338","298726","CVE-2009-4324","2009-12-01","2009-12-01","2009-12-01","acrobat_reader","3.02","*","*"
"Taidoor","299214","CVE-2009-4324","2011-06-01","2009-12-01","2009-12-01","acrobat_reader","3.02","*","*"
"admin@338","298726","CVE-2009-4324","2009-12-01","2009-12-01","2009-12-01","acrobat_reader","8.1.1","*","*"
"Taidoor","299214","CVE-2009-4324","2011-06-01","2009-12-01","2009-12-01","acrobat_reader","8.1.1","*","*"
"APT29","298760","CVE-2013-0640","2013-02-01","2013-02-01","2012-12-01","acrobat_reader","10.1.3","*","*"
"Turla","298884","CVE-2013-2729","2013-02-01","2013-05-01","2013-03-01","acrobat_reader","10.1.3","*","*"
